"100727","EUR/USD","1.10727","1.20727","01-06-2020 12:01:01:727"
"100728","EUR/USD","1.10728","1.20728","01-06-2020 12:01:01:728"
"100729","EUR/USD","1.10729","1.20729","01-06-2020 12:01:01:729"
"100730","EUR/USD","1.1073","1.2073","01-06-2020 12:01:01:730"
"100731","EUR/USD","1.10731","1.20731","01-06-2020 12:01:01:731"
"100732","EUR/USD","1.10732","1.20732","01-06-2020 12:01:01:732"
"100733","EUR/USD","1.10733","1.20733","01-06-2020 12:01:01:733"
"100734","EUR/USD","1.10734","1.20734","01-06-2020 12:01:01:734"
"100735","EUR/USD","1.10735","1.20735","01-06-2020 12:01:01:735"
"100736","EUR/USD","1.10736","1.20736","01-06-2020 12:01:01:736"
"100737","EUR/USD","1.10737","1.20737","01-06-2020 12:01:01:737"
"100738","EUR/USD","1.10738","1.20738","01-06-2020 12:01:01:738"
"100739","EUR/USD","1.10739","1.20739","01-06-2020 12:01:01:739"
"100740","EUR/USD","1.1074","1.2074","01-06-2020 12:01:01:740"
"100741","EUR/USD","1.10741","1.20741","01-06-2020 12:01:01:741"
"100742","EUR/USD","1.10742","1.20742","01-06-2020 12:01:01:742"
"100743","EUR/USD","1.10743","1.20743","01-06-2020 12:01:01:743"
"100744","EUR/USD","1.10744","1.20744","01-06-2020 12:01:01:744"
"100745","EUR/USD","1.10745","1.20745","01-06-2020 12:01:01:745"
"100746","EUR/USD","1.10746","1.20746","01-06-2020 12:01:01:746"
"100747","EUR/USD","1.10747","1.20747","01-06-2020 12:01:01:747"
"100748","EUR/USD","1.10748","1.20748","01-06-2020 12:01:01:748"
"100749","EUR/USD","1.10749","1.20749","01-06-2020 12:01:01:749"
"100750","EUR/USD","1.1075","1.2075","01-06-2020 12:01:01:750"
"100751","EUR/USD","1.10751","1.20751","01-06-2020 12:01:01:751"
"100752","EUR/USD","1.10752","1.20752","01-06-2020 12:01:01:752"
"100753","EUR/USD","1.10753","1.20753","01-06-2020 12:01:01:753"
"100754","EUR/USD","1.10754","1.20754","01-06-2020 12:01:01:754"
"100755","EUR/USD","1.10755","1.20755","01-06-2020 12:01:01:755"
"100756","EUR/USD","1.10756","1.20756","01-06-2020 12:01:01:756"
"100757","EUR/USD","1.10757","1.20757","01-06-2020 12:01:01:757"
"100758","EUR/USD","1.10758","1.20758","01-06-2020 12:01:01:758"
"100759","EUR/USD","1.10759","1.20759","01-06-2020 12:01:01:759"
"100760","EUR/USD","1.1076","1.2076","01-06-2020 12:01:01:760"
"100761","EUR/USD","1.10761","1.20761","01-06-2020 12:01:01:761"
"100762","EUR/USD","1.10762","1.20762","01-06-2020 12:01:01:762"
"100763","EUR/USD","1.10763","1.20763","01-06-2020 12:01:01:763"
"100764","EUR/USD","1.10764","1.20764","01-06-2020 12:01:01:764"
"100765","EUR/USD","1.10765","1.20765","01-06-2020 12:01:01:765"
"100766","EUR/USD","1.10766","1.20766","01-06-2020 12:01:01:766"
"100767","EUR/USD","1.10767","1.20767","01-06-2020 12:01:01:767"
"100768","EUR/USD","1.10768","1.20768","01-06-2020 12:01:01:768"
"100769","EUR/USD","1.10769","1.20769","01-06-2020 12:01:01:769"
"100770","EUR/USD","1.1077","1.2077","01-06-2020 12:01:01:770"
"100771","EUR/USD","1.10771","1.20771","01-06-2020 12:01:01:771"
"100772","EUR/USD","1.10772","1.20772","01-06-2020 12:01:01:772"
"100773","EUR/USD","1.10773","1.20773","01-06-2020 12:01:01:773"
"100774","EUR/USD","1.10774","1.20774","01-06-2020 12:01:01:774"
"100775","EUR/USD","1.10775","1.20775","01-06-2020 12:01:01:775"
"100776","EUR/USD","1.10776","1.20776","01-06-2020 12:01:01:776"
"100777","EUR/USD","1.10777","1.20777","01-06-2020 12:01:01:777"
"100778","EUR/USD","1.10778","1.20778","01-06-2020 12:01:01:778"
"100779","EUR/USD","1.10779","1.20779","01-06-2020 12:01:01:779"
"100780","EUR/USD","1.1078","1.2078","01-06-2020 12:01:01:780"
"100781","EUR/USD","1.10781","1.20781","01-06-2020 12:01:01:781"
"100782","EUR/USD","1.10782","1.20782","01-06-2020 12:01:01:782"
"100783","EUR/USD","1.10783","1.20783","01-06-2020 12:01:01:783"
"100784","EUR/USD","1.10784","1.20784","01-06-2020 12:01:01:784"
"100785","EUR/USD","1.10785","1.20785","01-06-2020 12:01:01:785"
"100786","EUR/USD","1.10786","1.20786","01-06-2020 12:01:01:786"
"100787","EUR/USD","1.10787","1.20787","01-06-2020 12:01:01:787"
"100788","EUR/USD","1.10788","1.20788","01-06-2020 12:01:01:788"
"100789","EUR/USD","1.10789","1.20789","01-06-2020 12:01:01:789"
"100790","EUR/USD","1.1079","1.2079","01-06-2020 12:01:01:790"
"100791","EUR/USD","1.10791","1.20791","01-06-2020 12:01:01:791"
"100792","EUR/USD","1.10792","1.20792","01-06-2020 12:01:01:792"
"100793","EUR/USD","1.10793","1.20793","01-06-2020 12:01:01:793"
"100794","EUR/USD","1.10794","1.20794","01-06-2020 12:01:01:794"
"100795","EUR/USD","1.10795","1.20795","01-06-2020 12:01:01:795"
"100796","EUR/USD","1.10796","1.20796","01-06-2020 12:01:01:796"
"100797","EUR/USD","1.10797","1.20797","01-06-2020 12:01:01:797"
"100798","EUR/USD","1.10798","1.20798","01-06-2020 12:01:01:798"
"100799","EUR/USD","1.10799","1.20799","01-06-2020 12:01:01:799"
"100800","EUR/USD","1.108","1.208","01-06-2020 12:01:01:800"
"100801","EUR/USD","1.10801","1.20801","01-06-2020 12:01:01:801"
"100802","EUR/USD","1.10802","1.20802","01-06-2020 12:01:01:802"
"100803","EUR/USD","1.10803","1.20803","01-06-2020 12:01:01:803"
"100804","EUR/USD","1.10804","1.20804","01-06-2020 12:01:01:804"
"100805","EUR/USD","1.10805","1.20805","01-06-2020 12:01:01:805"
"100806","EUR/USD","1.10806","1.20806","01-06-2020 12:01:01:806"
"100807","EUR/USD","1.10807","1.20807","01-06-2020 12:01:01:807"
"100808","EUR/USD","1.10808","1.20808","01-06-2020 12:01:01:808"
"100809","EUR/USD","1.10809","1.20809","01-06-2020 12:01:01:809"
"100810","EUR/USD","1.1081","1.2081","01-06-2020 12:01:01:810"
"100811","EUR/USD","1.10811","1.20811","01-06-2020 12:01:01:811"
"100812","EUR/USD","1.10812","1.20812","01-06-2020 12:01:01:812"
"100813","EUR/USD","1.10813","1.20813","01-06-2020 12:01:01:813"
"100814","EUR/USD","1.10814","1.20814","01-06-2020 12:01:01:814"
"100815","EUR/USD","1.10815","1.20815","01-06-2020 12:01:01:815"
"100816","EUR/USD","1.10816","1.20816","01-06-2020 12:01:01:816"
"100817","EUR/USD","1.10817","1.20817","01-06-2020 12:01:01:817"
"100818","EUR/USD","1.10818","1.20818","01-06-2020 12:01:01:818"
"100819","EUR/USD","1.10819","1.20819","01-06-2020 12:01:01:819"
"100820","EUR/USD","1.1082","1.2082","01-06-2020 12:01:01:820"
"100821","EUR/USD","1.10821","1.20821","01-06-2020 12:01:01:821"
"100822","EUR/USD","1.10822","1.20822","01-06-2020 12:01:01:822"
"100823","EUR/USD","1.10823","1.20823","01-06-2020 12:01:01:823"
"100824","EUR/USD","1.10824","1.20824","01-06-2020 12:01:01:824"
"100825","EUR/USD","1.10825","1.20825","01-06-2020 12:01:01:825"
"100826","EUR/USD","1.10826","1.20826","01-06-2020 12:01:01:826"
"100827","EUR/USD","1.10827","1.20827","01-06-2020 12:01:01:827"
"100828","EUR/USD","1.10828","1.20828","01-06-2020 12:01:01:828"
"100829","EUR/USD","1.10829","1.20829","01-06-2020 12:01:01:829"
"100830","EUR/USD","1.1083","1.2083","01-06-2020 12:01:01:830"
"100831","EUR/USD","1.10831","1.20831","01-06-2020 12:01:01:831"
"100832","EUR/USD","1.10832","1.20832","01-06-2020 12:01:01:832"
"100833","EUR/USD","1.10833","1.20833","01-06-2020 12:01:01:833"
"100834","EUR/USD","1.10834","1.20834","01-06-2020 12:01:01:834"
"100835","EUR/USD","1.10835","1.20835","01-06-2020 12:01:01:835"
"100836","EUR/USD","1.10836","1.20836","01-06-2020 12:01:01:836"
"100837","EUR/USD","1.10837","1.20837","01-06-2020 12:01:01:837"
"100838","EUR/USD","1.10838","1.20838","01-06-2020 12:01:01:838"
"100839","EUR/USD","1.10839","1.20839","01-06-2020 12:01:01:839"
"100840","EUR/USD","1.1084","1.2084","01-06-2020 12:01:01:840"
"100841","EUR/USD","1.10841","1.20841","01-06-2020 12:01:01:841"
"100842","EUR/USD","1.10842","1.20842","01-06-2020 12:01:01:842"
"100843","EUR/USD","1.10843","1.20843","01-06-2020 12:01:01:843"
"100844","EUR/USD","1.10844","1.20844","01-06-2020 12:01:01:844"
"100845","EUR/USD","1.10845","1.20845","01-06-2020 12:01:01:845"
"100846","EUR/USD","1.10846","1.20846","01-06-2020 12:01:01:846"
"100847","EUR/USD","1.10847","1.20847","01-06-2020 12:01:01:847"
"100848","EUR/USD","1.10848","1.20848","01-06-2020 12:01:01:848"
"100849","EUR/USD","1.10849","1.20849","01-06-2020 12:01:01:849"
"100850","EUR/USD","1.1085","1.2085","01-06-2020 12:01:01:850"
"100851","EUR/USD","1.10851","1.20851","01-06-2020 12:01:01:851"
"100852","EUR/USD","1.10852","1.20852","01-06-2020 12:01:01:852"
"100853","EUR/USD","1.10853","1.20853","01-06-2020 12:01:01:853"
"100854","EUR/USD","1.10854","1.20854","01-06-2020 12:01:01:854"
"100855","EUR/USD","1.10855","1.20855","01-06-2020 12:01:01:855"
"100856","EUR/USD","1.10856","1.20856","01-06-2020 12:01:01:856"
"100857","EUR/USD","1.10857","1.20857","01-06-2020 12:01:01:857"
"100858","EUR/USD","1.10858","1.20858","01-06-2020 12:01:01:858"
"100859","EUR/USD","1.10859","1.20859","01-06-2020 12:01:01:859"
"100860","EUR/USD","1.1086","1.2086","01-06-2020 12:01:01:860"
"100861","EUR/USD","1.10861","1.20861","01-06-2020 12:01:01:861"
"100862","EUR/USD","1.10862","1.20862","01-06-2020 12:01:01:862"
"100863","EUR/USD","1.10863","1.20863","01-06-2020 12:01:01:863"
"100864","EUR/USD","1.10864","1.20864","01-06-2020 12:01:01:864"
"100865","EUR/USD","1.10865","1.20865","01-06-2020 12:01:01:865"
"100866","EUR/USD","1.10866","1.20866","01-06-2020 12:01:01:866"
"100867","EUR/USD","1.10867","1.20867","01-06-2020 12:01:01:867"
"100868","EUR/USD","1.10868","1.20868","01-06-2020 12:01:01:868"
"100869","EUR/USD","1.10869","1.20869","01-06-2020 12:01:01:869"
"100870","EUR/USD","1.1087","1.2087","01-06-2020 12:01:01:870"
"100871","EUR/USD","1.10871","1.20871","01-06-2020 12:01:01:871"
"100872","EUR/USD","1.10872","1.20872","01-06-2020 12:01:01:872"
"100873","EUR/USD","1.10873","1.20873","01-06-2020 12:01:01:873"
"100874","EUR/USD","1.10874","1.20874","01-06-2020 12:01:01:874"
"100875","EUR/USD","1.10875","1.20875","01-06-2020 12:01:01:875"
"100876","EUR/USD","1.10876","1.20876","01-06-2020 12:01:01:876"
"100877","EUR/USD","1.10877","1.20877","01-06-2020 12:01:01:877"
"100878","EUR/USD","1.10878","1.20878","01-06-2020 12:01:01:878"
"100879","EUR/USD","1.10879","1.20879","01-06-2020 12:01:01:879"
"100880","EUR/USD","1.1088","1.2088","01-06-2020 12:01:01:880"
"100881","EUR/USD","1.10881","1.20881","01-06-2020 12:01:01:881"
"100882","EUR/USD","1.10882","1.20882","01-06-2020 12:01:01:882"
"100883","EUR/USD","1.10883","1.20883","01-06-2020 12:01:01:883"
"100884","EUR/USD","1.10884","1.20884","01-06-2020 12:01:01:884"
"100885","EUR/USD","1.10885","1.20885","01-06-2020 12:01:01:885"
"100886","EUR/USD","1.10886","1.20886","01-06-2020 12:01:01:886"
"100887","EUR/USD","1.10887","1.20887","01-06-2020 12:01:01:887"
"100888","EUR/USD","1.10888","1.20888","01-06-2020 12:01:01:888"
"100889","EUR/USD","1.10889","1.20889","01-06-2020 12:01:01:889"
"100890","EUR/USD","1.1089","1.2089","01-06-2020 12:01:01:890"
"100891","EUR/USD","1.10891","1.20891","01-06-2020 12:01:01:891"
"100892","EUR/USD","1.10892","1.20892","01-06-2020 12:01:01:892"
"100893","EUR/USD","1.10893","1.20893","01-06-2020 12:01:01:893"
"100894","EUR/USD","1.10894","1.20894","01-06-2020 12:01:01:894"
"100895","EUR/USD","1.10895","1.20895","01-06-2020 12:01:01:895"
"100896","EUR/USD","1.10896","1.20896","01-06-2020 12:01:01:896"
"100897","EUR/USD","1.10897","1.20897","01-06-2020 12:01:01:897"
"100898","EUR/USD","1.10898","1.20898","01-06-2020 12:01:01:898"
"100899","EUR/USD","1.10899","1.20899","01-06-2020 12:01:01:899"
"100900","EUR/USD","1.109","1.209","01-06-2020 12:01:01:900"
"100901","EUR/USD","1.10901","1.20901","01-06-2020 12:01:01:901"
"100902","EUR/USD","1.10902","1.20902","01-06-2020 12:01:01:902"
"100903","EUR/USD","1.10903","1.20903","01-06-2020 12:01:01:903"
"100904","EUR/USD","1.10904","1.20904","01-06-2020 12:01:01:904"
"100905","EUR/USD","1.10905","1.20905","01-06-2020 12:01:01:905"
"100906","EUR/USD","1.10906","1.20906","01-06-2020 12:01:01:906"
"100907","EUR/USD","1.10907","1.20907","01-06-2020 12:01:01:907"
"100908","EUR/USD","1.10908","1.20908","01-06-2020 12:01:01:908"
"100909","EUR/USD","1.10909","1.20909","01-06-2020 12:01:01:909"
"100910","EUR/USD","1.1091","1.2091","01-06-2020 12:01:01:910"
"100911","EUR/USD","1.10911","1.20911","01-06-2020 12:01:01:911"
"100912","EUR/USD","1.10912","1.20912","01-06-2020 12:01:01:912"
"100913","EUR/USD","1.10913","1.20913","01-06-2020 12:01:01:913"
"100914","EUR/USD","1.10914","1.20914","01-06-2020 12:01:01:914"
"100915","EUR/USD","1.10915","1.20915","01-06-2020 12:01:01:915"
"100916","EUR/USD","1.10916","1.20916","01-06-2020 12:01:01:916"
"100917","EUR/USD","1.10917","1.20917","01-06-2020 12:01:01:917"
"100918","EUR/USD","1.10918","1.20918","01-06-2020 12:01:01:918"
"100919","EUR/USD","1.10919","1.20919","01-06-2020 12:01:01:919"
"100920","EUR/USD","1.1092","1.2092","01-06-2020 12:01:01:920"
"100921","EUR/USD","1.10921","1.20921","01-06-2020 12:01:01:921"
"100922","EUR/USD","1.10922","1.20922","01-06-2020 12:01:01:922"
"100923","EUR/USD","1.10923","1.20923","01-06-2020 12:01:01:923"
"100924","EUR/USD","1.10924","1.20924","01-06-2020 12:01:01:924"
"100925","EUR/USD","1.10925","1.20925","01-06-2020 12:01:01:925"
"100926","EUR/USD","1.10926","1.20926","01-06-2020 12:01:01:926"
"100927","EUR/USD","1.10927","1.20927","01-06-2020 12:01:01:927"
"100928","EUR/USD","1.10928","1.20928","01-06-2020 12:01:01:928"
"100929","EUR/USD","1.10929","1.20929","01-06-2020 12:01:01:929"
"100930","EUR/USD","1.1093","1.2093","01-06-2020 12:01:01:930"
"100931","EUR/USD","1.10931","1.20931","01-06-2020 12:01:01:931"
"100932","EUR/USD","1.10932","1.20932","01-06-2020 12:01:01:932"
"100933","EUR/USD","1.10933","1.20933","01-06-2020 12:01:01:933"
"100934","EUR/USD","1.10934","1.20934","01-06-2020 12:01:01:934"
"100935","EUR/USD","1.10935","1.20935","01-06-2020 12:01:01:935"
"100936","EUR/USD","1.10936","1.20936","01-06-2020 12:01:01:936"
"100937","EUR/USD","1.10937","1.20937","01-06-2020 12:01:01:937"
"100938","EUR/USD","1.10938","1.20938","01-06-2020 12:01:01:938"
"100939","EUR/USD","1.10939","1.20939","01-06-2020 12:01:01:939"
"100940","EUR/USD","1.1094","1.2094","01-06-2020 12:01:01:940"
"100941","EUR/USD","1.10941","1.20941","01-06-2020 12:01:01:941"
"100942","EUR/USD","1.10942","1.20942","01-06-2020 12:01:01:942"
"100943","EUR/USD","1.10943","1.20943","01-06-2020 12:01:01:943"
"100944","EUR/USD","1.10944","1.20944","01-06-2020 12:01:01:944"
"100945","EUR/USD","1.10945","1.20945","01-06-2020 12:01:01:945"
"100946","EUR/USD","1.10946","1.20946","01-06-2020 12:01:01:946"
"100947","EUR/USD","1.10947","1.20947","01-06-2020 12:01:01:947"
"100948","EUR/USD","1.10948","1.20948","01-06-2020 12:01:01:948"
"100949","EUR/USD","1.10949","1.20949","01-06-2020 12:01:01:949"
"100950","EUR/USD","1.1095","1.2095","01-06-2020 12:01:01:950"
"100951","EUR/USD","1.10951","1.20951","01-06-2020 12:01:01:951"
"100952","EUR/USD","1.10952","1.20952","01-06-2020 12:01:01:952"
"100953","EUR/USD","1.10953","1.20953","01-06-2020 12:01:01:953"
"100954","EUR/USD","1.10954","1.20954","01-06-2020 12:01:01:954"
"100955","EUR/USD","1.10955","1.20955","01-06-2020 12:01:01:955"
"100956","EUR/USD","1.10956","1.20956","01-06-2020 12:01:01:956"
"100957","EUR/USD","1.10957","1.20957","01-06-2020 12:01:01:957"
"100958","EUR/USD","1.10958","1.20958","01-06-2020 12:01:01:958"
"100959","EUR/USD","1.10959","1.20959","01-06-2020 12:01:01:959"
"100960","EUR/USD","1.1096","1.2096","01-06-2020 12:01:01:960"
"100961","EUR/USD","1.10961","1.20961","01-06-2020 12:01:01:961"
"100962","EUR/USD","1.10962","1.20962","01-06-2020 12:01:01:962"
"100963","EUR/USD","1.10963","1.20963","01-06-2020 12:01:01:963"
"100964","EUR/USD","1.10964","1.20964","01-06-2020 12:01:01:964"
"100965","EUR/USD","1.10965","1.20965","01-06-2020 12:01:01:965"
"100966","EUR/USD","1.10966","1.20966","01-06-2020 12:01:01:966"
"100967","EUR/USD","1.10967","1.20967","01-06-2020 12:01:01:967"
"100968","EUR/USD","1.10968","1.20968","01-06-2020 12:01:01:968"
"100969","EUR/USD","1.10969","1.20969","01-06-2020 12:01:01:969"
"100970","EUR/USD","1.1097","1.2097","01-06-2020 12:01:01:970"
"100971","EUR/USD","1.10971","1.20971","01-06-2020 12:01:01:971"
"100972","EUR/USD","1.10972","1.20972","01-06-2020 12:01:01:972"
"100973","EUR/USD","1.10973","1.20973","01-06-2020 12:01:01:973"
"100974","EUR/USD","1.10974","1.20974","01-06-2020 12:01:01:974"
"100975","EUR/USD","1.10975","1.20975","01-06-2020 12:01:01:975"
"100976","EUR/USD","1.10976","1.20976","01-06-2020 12:01:01:976"
"100977","EUR/USD","1.10977","1.20977","01-06-2020 12:01:01:977"
"100978","EUR/USD","1.10978","1.20978","01-06-2020 12:01:01:978"
"100979","EUR/USD","1.10979","1.20979","01-06-2020 12:01:01:979"
"100980","EUR/USD","1.1098","1.2098","01-06-2020 12:01:01:980"
"100981","EUR/USD","1.10981","1.20981","01-06-2020 12:01:01:981"
"100982","EUR/USD","1.10982","1.20982","01-06-2020 12:01:01:982"
"100983","EUR/USD","1.10983","1.20983","01-06-2020 12:01:01:983"
"100984","EUR/USD","1.10984","1.20984","01-06-2020 12:01:01:984"
"100985","EUR/USD","1.10985","1.20985","01-06-2020 12:01:01:985"
"100986","EUR/USD","1.10986","1.20986","01-06-2020 12:01:01:986"
"100987","EUR/USD","1.10987","1.20987","01-06-2020 12:01:01:987"
"100988","EUR/USD","1.10988","1.20988","01-06-2020 12:01:01:988"
"100989","EUR/USD","1.10989","1.20989","01-06-2020 12:01:01:989"
"100990","EUR/USD","1.1099","1.2099","01-06-2020 12:01:01:990"
"100991","EUR/USD","1.10991","1.20991","01-06-2020 12:01:01:991"
"100992","EUR/USD","1.10992","1.20992","01-06-2020 12:01:01:992"
"100993","EUR/USD","1.10993","1.20993","01-06-2020 12:01:01:993"
"100994","EUR/USD","1.10994","1.20994","01-06-2020 12:01:01:994"
"100995","EUR/USD","1.10995","1.20995","01-06-2020 12:01:01:995"
"100996","EUR/USD","1.10996","1.20996","01-06-2020 12:01:01:996"
"100997","EUR/USD","1.10997","1.20997","01-06-2020 12:01:01:997"
"100998","EUR/USD","1.10998","1.20998","01-06-2020 12:01:01:998"
"100999","EUR/USD","1.10999","1.20999","01-06-2020 12:01:01:999"
"101000","EUR/USD","1.11","1.21","01-06-2020 12:01:02:000"
"100","EUR/JPY","119.6001","119.9001","01-06-2020 12:01:02:000"
"101","EUR/JPY","119.6002","119.9002","01-06-2020 12:01:02:001"
"102","EUR/JPY","119.6003","119.9003","01-06-2020 12:01:02:002"
"103","EUR/JPY","119.6004","119.9004","01-06-2020 12:01:02:003"
"104","EUR/JPY","119.6005","119.9005","01-06-2020 12:01:02:004"
"105","EUR/JPY","119.6006","119.9006","01-06-2020 12:01:02:005"
"106","EUR/JPY","119.6007","119.9007","01-06-2020 12:01:02:006"
"107","EUR/JPY","119.6008","119.9008","01-06-2020 12:01:02:007"
"108","EUR/JPY","119.6009","119.9009","01-06-2020 12:01:02:008"
"109","EUR/JPY","119.601","119.901","01-06-2020 12:01:02:009"
"110","EUR/JPY","119.6011","119.9011","01-06-2020 12:01:02:010"
"111","EUR/JPY","119.6012","119.9012","01-06-2020 12:01:02:011"
"112","EUR/JPY","119.6013","119.9013","01-06-2020 12:01:02:012"
"113","EUR/JPY","119.6014","119.9014","01-06-2020 12:01:02:013"
"114","EUR/JPY","119.6015","119.9015","01-06-2020 12:01:02:014"
"115","EUR/JPY","119.6016","119.9016","01-06-2020 12:01:02:015"
"116","EUR/JPY","119.6017","119.9017","01-06-2020 12:01:02:016"
"117","EUR/JPY","119.6018","119.9018","01-06-2020 12:01:02:017"
"118","EUR/JPY","119.6019","119.9019","01-06-2020 12:01:02:018"
"119","EUR/JPY","119.602","119.902","01-06-2020 12:01:02:019"
"120","EUR/JPY","119.6021","119.9021","01-06-2020 12:01:02:020"
"121","EUR/JPY","119.6022","119.9022","01-06-2020 12:01:02:021"
"122","EUR/JPY","119.6023","119.9023","01-06-2020 12:01:02:022"
"123","EUR/JPY","119.6024","119.9024","01-06-2020 12:01:02:023"
"124","EUR/JPY","119.6025","119.9025","01-06-2020 12:01:02:024"
"125","EUR/JPY","119.6026","119.9026","01-06-2020 12:01:02:025"
"126","EUR/JPY","119.6027","119.9027","01-06-2020 12:01:02:026"
"127","EUR/JPY","119.6028","119.9028","01-06-2020 12:01:02:027"
"128","EUR/JPY","119.6029","119.9029","01-06-2020 12:01:02:028"
"129","EUR/JPY","119.603","119.903","01-06-2020 12:01:02:029"
"130","EUR/JPY","119.6031","119.9031","01-06-2020 12:01:02:030"
"131","EUR/JPY","119.6032","119.9032","01-06-2020 12:01:02:031"
"132","EUR/JPY","119.6033","119.9033","01-06-2020 12:01:02:032"
"133","EUR/JPY","119.6034","119.9034","01-06-2020 12:01:02:033"
"134","EUR/JPY","119.6035","119.9035","01-06-2020 12:01:02:034"
"135","EUR/JPY","119.6036","119.9036","01-06-2020 12:01:02:035"
"136","EUR/JPY","119.6037","119.9037","01-06-2020 12:01:02:036"
"137","EUR/JPY","119.6038","119.9038","01-06-2020 12:01:02:037"
"138","EUR/JPY","119.6039","119.9039","01-06-2020 12:01:02:038"
"139","EUR/JPY","119.604","119.904","01-06-2020 12:01:02:039"
"140","EUR/JPY","119.6041","119.9041","01-06-2020 12:01:02:040"
"141","EUR/JPY","119.6042","119.9042","01-06-2020 12:01:02:041"
"142","EUR/JPY","119.6043","119.9043","01-06-2020 12:01:02:042"
"143","EUR/JPY","119.6044","119.9044","01-06-2020 12:01:02:043"
"144","EUR/JPY","119.6045","119.9045","01-06-2020 12:01:02:044"
"145","EUR/JPY","119.6046","119.9046","01-06-2020 12:01:02:045"
"146","EUR/JPY","119.6047","119.9047","01-06-2020 12:01:02:046"
"147","EUR/JPY","119.6048","119.9048","01-06-2020 12:01:02:047"
"148","EUR/JPY","119.6049","119.9049","01-06-2020 12:01:02:048"
"149","EUR/JPY","119.605","119.905","01-06-2020 12:01:02:049"
"150","EUR/JPY","119.6051","119.9051","01-06-2020 12:01:02:050"
"151","EUR/JPY","119.6052","119.9052","01-06-2020 12:01:02:051"
"152","EUR/JPY","119.6053","119.9053","01-06-2020 12:01:02:052"
"153","EUR/JPY","119.6054","119.9054","01-06-2020 12:01:02:053"
"154","EUR/JPY","119.6055","119.9055","01-06-2020 12:01:02:054"
"155","EUR/JPY","119.6056","119.9056","01-06-2020 12:01:02:055"
"156","EUR/JPY","119.6057","119.9057","01-06-2020 12:01:02:056"
"157","EUR/JPY","119.6058","119.9058","01-06-2020 12:01:02:057"
"158","EUR/JPY","119.6059","119.9059","01-06-2020 12:01:02:058"
"159","EUR/JPY","119.606","119.906","01-06-2020 12:01:02:059"
"160","EUR/JPY","119.6061","119.9061","01-06-2020 12:01:02:060"
"161","EUR/JPY","119.6062","119.9062","01-06-2020 12:01:02:061"
"162","EUR/JPY","119.6063","119.9063","01-06-2020 12:01:02:062"
"163","EUR/JPY","119.6064","119.9064","01-06-2020 12:01:02:063"
"164","EUR/JPY","119.6065","119.9065","01-06-2020 12:01:02:064"
"165","EUR/JPY","119.6066","119.9066","01-06-2020 12:01:02:065"
"166","EUR/JPY","119.6067","119.9067","01-06-2020 12:01:02:066"
"167","EUR/JPY","119.6068","119.9068","01-06-2020 12:01:02:067"
"168","EUR/JPY","119.6069","119.9069","01-06-2020 12:01:02:068"
"169","EUR/JPY","119.607","119.907","01-06-2020 12:01:02:069"
"170","EUR/JPY","119.6071","119.9071","01-06-2020 12:01:02:070"
"171","EUR/JPY","119.6072","119.9072","01-06-2020 12:01:02:071"
"172","EUR/JPY","119.6073","119.9073","01-06-2020 12:01:02:072"
"173","EUR/JPY","119.6074","119.9074","01-06-2020 12:01:02:073"
"174","EUR/JPY","119.6075","119.9075","01-06-2020 12:01:02:074"
"175","EUR/JPY","119.6076","119.9076","01-06-2020 12:01:02:075"
"176","EUR/JPY","119.6077","119.9077","01-06-2020 12:01:02:076"
"177","EUR/JPY","119.6078","119.9078","01-06-2020 12:01:02:077"
"178","EUR/JPY","119.6079","119.9079","01-06-2020 12:01:02:078"
"179","EUR/JPY","119.608","119.908","01-06-2020 12:01:02:079"
"180","EUR/JPY","119.6081","119.9081","01-06-2020 12:01:02:080"
"181","EUR/JPY","119.6082","119.9082","01-06-2020 12:01:02:081"
"182","EUR/JPY","119.6083","119.9083","01-06-2020 12:01:02:082"
"183","EUR/JPY","119.6084","119.9084","01-06-2020 12:01:02:083"
"184","EUR/JPY","119.6085","119.9085","01-06-2020 12:01:02:084"
"185","EUR/JPY","119.6086","119.9086","01-06-2020 12:01:02:085"
"186","EUR/JPY","119.6087","119.9087","01-06-2020 12:01:02:086"
"187","EUR/JPY","119.6088","119.9088","01-06-2020 12:01:02:087"
"188","EUR/JPY","119.6089","119.9089","01-06-2020 12:01:02:088"
"189","EUR/JPY","119.609","119.909","01-06-2020 12:01:02:089"
"190","EUR/JPY","119.6091","119.9091","01-06-2020 12:01:02:090"
"191","EUR/JPY","119.6092","119.9092","01-06-2020 12:01:02:091"
"192","EUR/JPY","119.6093","119.9093","01-06-2020 12:01:02:092"
"193","EUR/JPY","119.6094","119.9094","01-06-2020 12:01:02:093"
"194","EUR/JPY","119.6095","119.9095","01-06-2020 12:01:02:094"
"195","EUR/JPY","119.6096","119.9096","01-06-2020 12:01:02:095"
"196","EUR/JPY","119.6097","119.9097","01-06-2020 12:01:02:096"
"197","EUR/JPY","119.6098","119.9098","01-06-2020 12:01:02:097"
"198","EUR/JPY","119.6099","119.9099","01-06-2020 12:01:02:098"
"199","EUR/JPY","119.61","119.91","01-06-2020 12:01:02:099"
"200","EUR/JPY","119.6101","119.9101","01-06-2020 12:01:02:100"
"201","EUR/JPY","119.6102","119.9102","01-06-2020 12:01:02:101"
"202","EUR/JPY","119.6103","119.9103","01-06-2020 12:01:02:102"
"203","EUR/JPY","119.6104","119.9104","01-06-2020 12:01:02:103"
"204","EUR/JPY","119.6105","119.9105","01-06-2020 12:01:02:104"
